암호화요양기호,요양기관명_x,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,개설일자,좌표(x),좌표(y),동,요양기관명_y,주차가능대수,주차비용부담여부,주차_기타안내사항,응급실 주간운영여부,응급실 야간운영여부,접수시간_평일,접수시간_토요일,오시는 길,휴진 안내,점심시간,비고,일요일 진료시작시간,일요일 진료종료시간,월요일 진료시작시간,월요일 진료종료시간,화요일 진료시작시간,화요일 진료종료시간,수요일 진료시작시간,수요일 진료종료시간,목요일 진료시작시간,목요일 진료종료시간,금요일 진료시작시간,금요일 진료종료시간,토요일 진료시작시간,토요일 진료종료시간,count_null
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,군자백화점약국,81,약국,110000,서울,110023,광진구,능동,4985,서울특별시 광진구 천호대로 574 (능동),2007-08-06,127.0815493,37.5560199,능동,군자백화점약국,,,,N,N,,,교수회관 옆건물  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:18:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,0
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,평화약국,81,약국,380000,경남,380017,함안군,칠원읍,52017,경상남도 함안군 칠원읍 용산2길 7 (칠원읍),1994-04-19,128.5172023,35.3076019,칠원읍,평화약국,,,,N,N,,09시~20시,칠원사거리 GS편의점 칠원사거리 GS편의점에서 삼칠농협방면으로 10m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:18:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,0
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,하나로약국,81,약국,250000,대전,250001,대전유성구,관평동,34019,"대전광역시 유성구 테크노4로 133 101,102호 (관평동)",2006-06-02,127.388244,36.4229632,관평동,하나로약국,20,N,우리은행 건물 지하 1층 2층 주차장..  우리은행건물 옆 공터 주차가능,N,N,,,유성구 관평동 우체국 우리은행 방향 20m,"[휴진 안내]
일요일 : 무휴
공휴일 : 무휴","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 무휴
공휴일 : 무휴

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:22:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,8:30:00,22:00:59,0
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,미래경남약국,81,약국,380000,경남,380701,창원마산회원구,합성동,51210,"경상남도 창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",2008-01-14,128.5812189,35.2372384,합성동,미래경남약국,20,N,"당 건물내 진료시 2시간, 약국 이용시 30분 무료주차",N,N,,,미래메디컬 마산역쪽으로 지하도 끝나는 곳 ,"[휴진 안내]
일요일 : 전부 휴무
공휴일 : 전부 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부 휴무
공휴일 : 전부 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,19:00:59,9:00:00,20:00:59,9:00:00,19:00:59,9:00:00,20:00:59,:n:00,17:30:59,3
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,관평뜰약국,81,약국,250000,대전,250001,대전유성구,관평동,34019,"대전광역시 유성구 관평2로 56 (관평동,도오프라자 101호)",2011-07-29,127.3880874,36.4220648,관평동,관평뜰약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,13:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz,민선당약국,81,약국,220000,인천,220001,인천미추홀구,,22215,인천광역시 미추홀구 인하로 269 (주안동),1996-10-08,126.6780788,37.4483223,주안동,민선당약국,,,,N,N,,,주안7동 주민지원센터 정문에서 좌측 20미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 12시30분부터14시까지
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 12시30분부터14시까지
토요일 : 없음",:n:00,:n:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,18:30:59,9:00:00,13:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,대남약국,81,약국,110000,서울,110008,동작구,상도동,6959,서울특별시 동작구 상도로22길 26 (상도동),1970-12-24,126.936939,37.5021397,상도동,대남약국,,,,N,N,오전 9:00 ~ 저녁 22:00,오전 9:00 ~ 저녁 22:00,상도초등학교 입구  ,"[휴진 안내]
일요일 : 휴진 없음
공휴일 : 휴진 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴진 없음
공휴일 : 휴진 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:22:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,0
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,명일보룡약국,81,약국,110000,서울,110002,강동구,명일동,5269,서울특별시 강동구 동남로73길 26 (명일동),2000-03-08,127.1547967,37.5533037,명일동,명일보룡약국,100,Y,"지상1층 주차장30분 무료/지하3,4층 주차장 1시간 무료",N,N,,,강동경희대학교병원 횡단보도와 sk주유소 사이로 들어오면 됨 50m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,고은약국,81,약국,110000,서울,110008,동작구,,6989,서울특별시 동작구 사당로23길 185 (사당동),2002-07-03,126.970723,37.4903902,,고은약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,21:00:59,9:00:00,18:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,신안약국,81,약국,110000,서울,110008,동작구,,6929,서울특별시 동작구 장승배기로 139-1 (노량진동),1969-06-18,126.9399824,37.510076,,신안약국,,,,N,N,,,동작구청 동작구청에서 좌측(장승백이) 방향 300미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,복지약국,81,약국,110000,서울,110008,동작구,사당동,7009,서울특별시 동작구 사당로 194 (사당동),1979-11-30,126.9696476,37.4851098,사당동,복지약국,,,,N,N,,,지하철 7호선 남성역 2번출구에서 80m에 위치  ,"[휴진 안내]
일요일 : 2주4주5주 일요일 휴무
공휴일 : 설날,추석휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 2주4주5주 일요일 휴무
공휴일 : 설날,추석휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,큰사랑약국,81,약국,310000,경기,311101,안산단원구,,15448,경기도 안산시 단원구 광덕1로 62 아트프라자 1층 115호 (초지동),2019-05-17,126.8162857,37.3081662,초지동,큰사랑약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,13:00:59,9:00:00,19:00:59,9:00:00,13:00:59,2
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,홍제당약국,81,약국,320000,강원,320001,고성군,간성읍,24735,강원도 고성군 간성읍 간성로 60 (간성읍),1981-04-08,128.4685012,38.3795177,간성읍,홍제당약국,,,,N,N,,,홍제당약국 고성군청입구 간성로 60,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 12:40 ~13:30
토요일 : 12:40 ~ 13:30","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 12:40 ~13:30
토요일 : 12:40 ~ 13:30",:n:00,:n:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,19:00:59,8:30:00,15:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,당고개약국,81,약국,110000,서울,110022,노원구,상계동,1634,서울특별시 노원구 상계로 309-1 (상계동),1993-09-13,127.0800083,37.6708593,상계동,당고개약국,,,지하철역에서 가까우니 대중교통 이용하세요,N,N,,,명륜빌딩 당고개역 1번출구 직진 30미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:9:00,:22:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,9:00:00,22:00:59,0
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,정마루약국,81,약국,310000,경기,310604,수원영통구,,16689,"경기도 수원시 영통구 영통로 195 4층 403호 (망포동, 골든스퀘어)",2013-07-29,127.0558468,37.2452099,망포동,정마루약국,160,N,,N,N,오전9시~오후7시,오전9시~오후4시,망포역 3번출구 골든스퀘어 4층 ,"[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진","[점심 시간]
평일 : 오후1시~오후2시
토요일 : 오후1시~오후2시","[휴진 안내]
일요일 : 전부 휴진
공휴일 : 전부 휴진

[점심 시간]
평일 : 오후1시~오후2시
토요일 : 오후1시~오후2시",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjEwMDIjNDEjJDEjJDQjJDgz,행복이열리는약국,81,약국,340000,충남,340500,아산시,,31530,"충청남도 아산시 서부북로 973 115호 (배미동, 서진아파트상가)",2004-03-03,126.967424,36.78942,배미동,행복이열리는약국,10,N,,N,N,,,서진아파트 단지 입구 상가 ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,16:00:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,미성약국,81,약국,310000,경기,310601,수원권선구,,16388,"경기도 수원시 권선구 금곡로102번길 15 3층 328호 (금곡동, 비즈웍스)",2017-04-04,126.941891,37.2734451,금곡동,미성약국,30,N,,N,N,,,  ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 없음","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분","[휴진 안내]
일요일 : 전부휴진
공휴일 : 없음

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 13시00분~14시00분",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,16:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,방이메디칼약국,81,약국,110000,서울,110018,송파구,,5629,서울특별시 송파구 가락로 277 (방이동),2002-04-11,127.1195397,37.5126353,방이동,방이메디칼약국,4,N,,N,N,,,방이초교후문 4거리 올림픽공원 남2문 방향 ,"[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 전부휴진
공휴일 : 전부휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,16:00:59,2
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,플러스약국,81,약국,220000,인천,220005,인천서구,,22789,인천광역시 서구 칠천왕로33번길 18 1층 (석남동),2016-04-01,126.6698266,37.5094822,석남동,플러스약국,10,N,,N,N,,,동신파크빌딩103호  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,이백세약국,81,약국,230000,대구,230003,대구북구,관음동,41451,대구광역시 북구 칠곡중앙대로 411 우영펠리스 1층 (태전동),2022-08-26,128.5479862,35.9324969,태전동,이백세약국,10,N,,N,N,,,계명메디타워 3호선남산역 계대정문방향 50m,"[휴진 안내]
일요일 : 휴진
공휴일 : 휴진","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴진
공휴일 : 휴진

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,20:30:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,20:30:59,9:00:00,16:00:59,2
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,라임약국,81,약국,380000,경남,380500,진주시,,52796,경상남도 진주시 도동천로 74 (상대동),2022-09-30,128.1088639,35.1786423,,라임약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 13시 30분~14시 00분
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 13시 30분~14시 00분
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,13:30:59,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,원약국,81,약국,310000,경기,311902,고양일산서구,,10391,경기도 고양시 일산서구 호수로 817 레이킨스몰 264(일부)호 (대화동),2019-09-09,126.7511979,37.6682829,일부)호 (대화동,원약국,20,N,상가 뒤쪽입니다. 1단지아파트정문쪽에서 상가뒤로 우회전합니다. 상가정면 도로변 주차시 단속합니다.,N,N,,,기업은행 동일상가 2층 20m,"[휴진 안내]
일요일 : 10:00 이전 13:00 이후 휴무
공휴일 : 일요일 외 공휴일 쉽니다.","[점심 시간]
평일 : 13:00~14:00
토요일 : 13:00~14:00","[휴진 안내]
일요일 : 10:00 이전 13:00 이후 휴무
공휴일 : 일요일 외 공휴일 쉽니다.

[점심 시간]
평일 : 13:00~14:00
토요일 : 13:00~14:00",:10:00,:13:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,15:00:59,0
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,새국민약국,81,약국,110000,서울,110012,성북구,하월곡동,2751,서울특별시 성북구 화랑로 91 (하월곡동),2015-01-09,127.0421269,37.6029883,하월곡동,새국민약국,0,Y,,N,N,,,신도림역 (디큐브시티) 1번출구방향 연결통로,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:10:00,:21:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,9:30:00,21:30:59,0
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz,건강한마을약국,81,약국,370000,경북,370300,김천시,아포읍,39675,경상북도 김천시 아포읍 한지2길 10 10,2010-05-18,128.2598176,36.159022,아포읍,건강한마을약국,100,N,"약국 앞에 주차가능, 건물 옆 공용주차장 이용가능",N,N,오전9시~오후9시,오전9시~오후6시,"김천 아포읍보건지소 맞은 편, 아포종합의원 건너편 맞은 편 노란건물 50m","[휴진 안내]
일요일 : 휴일
공휴일 : 오후 1시까지/ 설당일, 추석당일 제외","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴일
공휴일 : 오후 1시까지/ 설당일, 추석당일 제외

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,감초당약국,81,약국,380000,경남,380100,김해시,,50921,경상남도 김해시 가락로 40 1층 (부원동),2014-09-02,128.8823903,35.2301041,부원동,감초당약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 휴진
공휴일 : 12:00 or 15:00","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴진
공휴일 : 12:00 or 15:00

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,메디팜세안약국,81,약국,330000,충북,330101,청주상당구,,28521,충청북도 청주시 상당구 용담로 81 (탑동),2000-02-22,127.4998038,36.6325074,탑동,메디팜세안약국,,,,N,N,,,대성동우성아파트입구  ,"[휴진 안내]
일요일 : 휴무
공휴일 : 9시부터5시","[점심 시간]
평일 : 13시부터14시
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 9시부터5시

[점심 시간]
평일 : 13시부터14시
토요일 : 없음",:n:00,:n:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,18:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,온누리사랑약국,81,약국,110000,서울,110019,중랑구,면목동,2189,서울특별시 중랑구 용마산로 438 (면목동),1991-06-27,127.0975818,37.5902945,면목동,온누리사랑약국,1,N,상시 주차 가능,N,N,,,중랑구 02-494-2790 망우3동 우리은행 겸재삼거리 방면 30m,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 오후1시00분-오후2시00분
토요일 : 오후1시00분-오후2시00분","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 오후1시00분-오후2시00분
토요일 : 오후1시00분-오후2시00분",:n:00,:n:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,20:00:59,9:00:00,17:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,아이비하늘약국,81,약국,110000,서울,110013,영등포구,여의도동,7333,서울특별시 영등포구 국제금융로 86 (여의도동),2008-12-08,126.9321087,37.5197969,여의도동,아이비하늘약국,100,Y,진료 2시간 무료,N,N,09시00분~19시00분,09시00분~14시00분,KBS별관 원효대교방향으로 200m,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 13시00분~14시00분
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 13시00분~14시00분
토요일 : 없음",:n:00,:n:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,19:00:59,9:00:00,14:00:59,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,신대영약국,81,약국,110000,서울,110023,광진구,구의동,5116,서울특별시 광진구 구의강변로 22 (구의동),1992-11-18,127.0918788,37.5329155,구의동,신대영약국,,,,N,N,,,  ,"[휴진 안내]
일요일 : 휴무
공휴일 : 휴무","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 휴무
공휴일 : 휴무

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,:n:00,:n:59,14
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,우주약국,81,약국,110000,서울,110020,양천구,신정동,8012,"서울특별시 양천구 목동서로 280 (신정동, 목동아파트 8단지 상가)",1995-12-02,126.8683043,37.5216388,신정동,우주약국,,,,N,N,,,목동8단지 상가 정면위치  ,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:30:59,9:00:00,20:00:59,2
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,무구팜코끼리약국,81,약국,220000,인천,220003,인천부평구,부평동,21425,인천광역시 부평구 동수로 55 (부평동),2011-01-03,126.7247572,37.4854551,부평동,무구팜코끼리약국,,,,N,N,,,가톨릭대학교 인천성모병원 응급실앞 횡단보도 건너편 10미터,"[휴진 안내]
일요일 : 없음
공휴일 : 없음","[점심 시간]
평일 : 없음
토요일 : 없음","[휴진 안내]
일요일 : 없음
공휴일 : 없음

[점심 시간]
평일 : 없음
토요일 : 없음",:n:00,:n:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,18:30:59,8:30:00,13:30:59,2
